breakdown_row_id,dataset_type,timestamp_hour,date,hour_of_day,user_id,campaign_id,campaign_name,ad_set_id,ad_set_name,ad_id,ad_name,product_flavor,placement,device,geography,age_band,gender,audience_type,season,impressions,clicks,link_clicks,landing_page_views,sessions,bounce_rate,avg_session_duration,add_to_cart,initiate_checkout,checkout_completion,purchases,conversions,conversion_rate,spend,revenue
BR_A05168,active,2026-03-24 22:00:00,2026-03-24,22,USER_A05168,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,desktop,Arizona,18-24,male,website_visitors,spring,9,3,2,1,1,1.0,81.0,0,0,0,0,0,0.0,1.3,0.0
BR_A05169,active,2026-03-24 22:00:00,2026-03-24,22,USER_A05169,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,mobile,Arizona,18-24,female,lookalike,spring,2,2,1,1,1,0.0,152.9,1,1,1,1,1,1.0,4.87,9.31
BR_A05170,active,2026-03-24 22:00:00,2026-03-24,22,USER_A05170,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,mobile,Arizona,18-24,male,prospecting,spring,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.25,0.0
BR_A05171,active,2026-03-24 22:00:00,2026-03-24,22,USER_A05171,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,mobile,Arizona,18-24,male,prospecting,spring,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.7,0.0
BR_A05172,active,2026-03-24 22:00:00,2026-03-24,22,USER_A05172,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,mobile,California,18-24,female,lookalike,spring,6,3,2,2,2,0.0,99.4,0,0,0,0,0,0.0,3.61,0.0
BR_A05173,active,2026-03-24 22:00:00,2026-03-24,22,USER_A05173,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,mobile,Nevada,25-34,female,website_visitors,spring,4,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.58,0.0
BR_A05174,active,2026-03-24 22:00:00,2026-03-24,22,USER_A05174,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,desktop,California,25-34,female,lookalike,spring,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.36,0.0
BR_A05175,active,2026-03-24 22:00:00,2026-03-24,22,USER_A05175,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,desktop,Arizona,25-34,female,prospecting,spring,2,1,1,0,0,0.0,0.0,0,0,0,0,0,0.0,3.0,0.0
BR_A05176,active,2026-03-24 23:00:00,2026-03-24,23,USER_A05176,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,mobile,Arizona,18-24,male,prospecting,spring,3,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,4.11,0.0
BR_A05177,active,2026-03-24 23:00:00,2026-03-24,23,USER_A05177,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,mobile,California,45-54,female,prospecting,spring,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.24,0.0
BR_A05178,active,2026-03-24 23:00:00,2026-03-24,23,USER_A05178,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,desktop,Arizona,35-44,male,retargeting,spring,5,3,2,2,2,0.0,120.3,0,0,0,0,0,0.0,0.7,0.0
BR_A05179,active,2026-03-24 23:00:00,2026-03-24,23,USER_A05179,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,mobile,California,25-34,female,interest_based,spring,3,1,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0.93,0.0
BR_A05180,active,2026-03-24 23:00:00,2026-03-24,23,USER_A05180,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,mobile,Nevada,45-54,female,prospecting,spring,5,2,1,0,0,0.0,0.0,0,0,0,0,0,0.0,1.58,0.0
BR_A05181,active,2026-03-24 23:00:00,2026-03-24,23,USER_A05181,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,mobile,California,45-54,female,prospecting,spring,6,3,3,2,2,0.0,79.5,0,0,0,0,0,0.0,2.01,0.0
BR_A05182,active,2026-03-24 23:00:00,2026-03-24,23,USER_A05182,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,mobile,Arizona,18-24,male,prospecting,spring,6,1,1,1,1,0.0,69.4,0,0,0,0,0,0.0,1.67,0.0
BR_A05183,active,2026-03-24 23:00:00,2026-03-24,23,USER_A05183,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,desktop,California,45-54,male,interest_based,spring,6,3,2,2,2,1.0,149.1,0,0,0,0,0,0.0,4.67,0.0
BR_A05184,active,2026-03-24 23:00:00,2026-03-24,23,USER_A05184,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,desktop,California,18-24,female,prospecting,spring,3,2,2,2,2,1.0,146.9,0,0,0,0,0,0.0,1.69,0.0
BR_A05185,active,2026-03-25 00:00:00,2026-03-25,0,USER_A05185,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,mobile,Texas,35-44,female,interest_based,spring,8,1,1,1,1,0.99,169.8,0,0,0,0,0,0.0,4.22,0.0
BR_A05186,active,2026-03-25 00:00:00,2026-03-25,0,USER_A05186,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,desktop,Nevada,45-54,male,interest_based,spring,3,3,3,3,3,1.0,12.1,0,0,0,0,0,0.0,2.19,0.0
BR_A05187,active,2026-03-25 00:00:00,2026-03-25,0,USER_A05187,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,desktop,Arizona,25-34,female,website_visitors,spring,5,2,2,2,2,0.0,114.0,0,0,0,0,0,0.0,2.88,0.0
BR_A05188,active,2026-03-25 00:00:00,2026-03-25,0,USER_A05188,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,desktop,California,35-44,female,website_visitors,spring,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.0,0.0
BR_A05189,active,2026-03-25 00:00:00,2026-03-25,0,USER_A05189,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,desktop,Texas,18-24,female,interest_based,spring,5,2,1,0,0,0.0,0.0,0,0,0,0,0,0.0,4.14,0.0
BR_A05190,active,2026-03-25 00:00:00,2026-03-25,0,USER_A05190,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,mobile,California,25-34,female,lookalike,spring,5,4,4,2,2,0.0,47.8,0,0,0,0,0,0.0,1.35,0.0
BR_A05191,active,2026-03-25 00:00:00,2026-03-25,0,USER_A05191,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,desktop,California,18-24,male,website_visitors,spring,1,1,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0.58,0.0
BR_A05192,active,2026-03-25 00:00:00,2026-03-25,0,USER_A05192,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,desktop,California,18-24,female,lookalike,spring,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,4.17,0.0
BR_A05193,active,2026-03-25 00:00:00,2026-03-25,0,USER_A05193,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,mobile,California,18-24,female,retargeting,spring,5,1,1,1,1,0.97,93.0,0,0,0,0,0,0.0,3.76,0.0
BR_A05194,active,2026-03-25 01:00:00,2026-03-25,1,USER_A05194,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Feed,mobile,Texas,25-34,male,interest_based,spring,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.14,0.0
BR_A05195,active,2026-03-25 01:00:00,2026-03-25,1,USER_A05195,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Feed,desktop,Arizona,18-24,female,website_visitors,spring,6,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.37,0.0
BR_A05196,active,2026-03-25 01:00:00,2026-03-25,1,USER_A05196,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,desktop,Arizona,25-34,female,lookalike,spring,7,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.66,0.0
BR_A05197,active,2026-03-25 01:00:00,2026-03-25,1,USER_A05197,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,mobile,Texas,25-34,female,prospecting,spring,6,3,1,1,1,0.0,112.9,0,0,0,0,0,0.0,3.1,0.0
BR_A05198,active,2026-03-25 01:00:00,2026-03-25,1,USER_A05198,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,mobile,Texas,45-54,female,retargeting,spring,6,2,1,1,1,1.0,185.4,0,0,0,0,0,0.0,3.68,0.0
BR_A05199,active,2026-03-25 01:00:00,2026-03-25,1,USER_A05199,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,desktop,Texas,18-24,female,prospecting,spring,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,4.02,0.0
BR_A05200,active,2026-03-25 01:00:00,2026-03-25,1,USER_A05200,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,mobile,California,25-34,female,lookalike,spring,5,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.8,0.0
BR_A05201,active,2026-03-25 01:00:00,2026-03-25,1,USER_A05201,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,desktop,Nevada,35-44,female,interest_based,spring,2,1,1,1,1,1.0,105.9,0,0,0,0,0,0.0,2.2,0.0
BR_A05202,active,2026-03-25 01:00:00,2026-03-25,1,USER_A05202,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,desktop,Texas,18-24,male,prospecting,spring,1,1,1,1,1,0.0,119.5,0,0,0,0,0,0.0,1.37,0.0
BR_A05203,active,2026-03-25 02:00:00,2026-03-25,2,USER_A05203,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,desktop,Texas,35-44,male,prospecting,spring,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.7,0.0
BR_A05204,active,2026-03-25 02:00:00,2026-03-25,2,USER_A05204,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,mobile,Arizona,35-44,female,website_visitors,spring,2,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,4.63,0.0
BR_A05205,active,2026-03-25 02:00:00,2026-03-25,2,USER_A05205,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Feed,mobile,Nevada,35-44,female,retargeting,spring,7,2,2,1,1,0.97,111.0,0,0,0,0,0,0.0,2.28,0.0
BR_A05206,active,2026-03-25 02:00:00,2026-03-25,2,USER_A05206,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,mobile,Nevada,45-54,female,website_visitors,spring,2,1,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0.4,0.0
BR_A05207,active,2026-03-25 02:00:00,2026-03-25,2,USER_A05207,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,desktop,California,45-54,male,website_visitors,spring,4,3,1,0,0,0.0,0.0,0,0,0,0,0,0.0,1.38,0.0
BR_A05208,active,2026-03-25 02:00:00,2026-03-25,2,USER_A05208,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,desktop,Nevada,18-24,male,prospecting,spring,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.71,0.0
BR_A05209,active,2026-03-25 02:00:00,2026-03-25,2,USER_A05209,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,mobile,California,25-34,male,lookalike,spring,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.13,0.0
BR_A05210,active,2026-03-25 02:00:00,2026-03-25,2,USER_A05210,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,desktop,Arizona,35-44,female,lookalike,spring,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.05,0.0
BR_A05211,active,2026-03-25 02:00:00,2026-03-25,2,USER_A05211,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,desktop,Texas,45-54,female,retargeting,spring,4,1,1,1,1,0.98,38.8,0,0,0,0,0,0.0,4.05,0.0
BR_A05212,active,2026-03-25 03:00:00,2026-03-25,3,USER_A05212,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,mobile,Texas,25-34,female,prospecting,spring,7,4,2,1,1,1.0,95.7,0,0,0,0,0,0.0,3.68,0.0
BR_A05213,active,2026-03-25 03:00:00,2026-03-25,3,USER_A05213,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,desktop,Arizona,18-24,male,prospecting,spring,6,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.21,0.0
BR_A05214,active,2026-03-25 03:00:00,2026-03-25,3,USER_A05214,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,mobile,Texas,18-24,male,interest_based,spring,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.14,0.0
BR_A05215,active,2026-03-25 03:00:00,2026-03-25,3,USER_A05215,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,mobile,California,35-44,female,lookalike,spring,7,2,1,1,1,0.0,95.8,0,0,0,0,0,0.0,1.66,0.0
BR_A05216,active,2026-03-25 03:00:00,2026-03-25,3,USER_A05216,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,desktop,Nevada,25-34,female,interest_based,spring,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.14,0.0
BR_A05217,active,2026-03-25 03:00:00,2026-03-25,3,USER_A05217,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,mobile,Nevada,35-44,male,prospecting,spring,6,3,3,1,1,0.0,34.1,0,0,0,0,0,0.0,3.88,0.0
BR_A05218,active,2026-03-25 03:00:00,2026-03-25,3,USER_A05218,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,desktop,Texas,35-44,male,website_visitors,spring,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.33,0.0
BR_A05219,active,2026-03-25 03:00:00,2026-03-25,3,USER_A05219,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,mobile,California,35-44,male,prospecting,spring,7,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.01,0.0
BR_A05220,active,2026-03-25 03:00:00,2026-03-25,3,USER_A05220,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,desktop,California,18-24,female,prospecting,spring,5,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,4.02,0.0
BR_A05221,active,2026-03-25 04:00:00,2026-03-25,4,USER_A05221,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,desktop,California,45-54,male,prospecting,spring,2,1,1,0,0,0.0,0.0,0,0,0,0,0,0.0,4.2,0.0
BR_A05222,active,2026-03-25 04:00:00,2026-03-25,4,USER_A05222,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,mobile,California,45-54,male,interest_based,spring,6,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.76,0.0
BR_A05223,active,2026-03-25 04:00:00,2026-03-25,4,USER_A05223,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,desktop,Nevada,45-54,male,interest_based,spring,7,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.56,0.0
BR_A05224,active,2026-03-25 04:00:00,2026-03-25,4,USER_A05224,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,desktop,Arizona,18-24,male,website_visitors,spring,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.7,0.0
BR_A05225,active,2026-03-25 04:00:00,2026-03-25,4,USER_A05225,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,mobile,Nevada,35-44,female,lookalike,spring,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.51,0.0
BR_A05226,active,2026-03-25 04:00:00,2026-03-25,4,USER_A05226,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,desktop,California,18-24,female,interest_based,spring,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.1,0.0
BR_A05227,active,2026-03-25 04:00:00,2026-03-25,4,USER_A05227,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,desktop,Arizona,18-24,male,lookalike,spring,2,2,2,1,1,0.0,119.7,1,1,1,1,1,1.0,3.03,9.98
BR_A05228,active,2026-03-25 04:00:00,2026-03-25,4,USER_A05228,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,mobile,California,18-24,female,lookalike,spring,6,3,3,3,3,0.0,179.1,0,0,0,0,0,0.0,1.16,0.0
BR_A05229,active,2026-03-25 04:00:00,2026-03-25,4,USER_A05229,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,mobile,Arizona,18-24,male,lookalike,spring,2,1,1,0,0,0.0,0.0,0,0,0,0,0,0.0,1.34,0.0
BR_A05230,active,2026-03-25 05:00:00,2026-03-25,5,USER_A05230,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,desktop,California,35-44,male,prospecting,spring,8,3,2,2,2,0.0,42.8,1,1,1,1,1,0.5,1.97,11.78
BR_A05231,active,2026-03-25 05:00:00,2026-03-25,5,USER_A05231,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Feed,desktop,Texas,18-24,female,lookalike,spring,3,2,2,2,2,0.97,62.5,0,0,0,0,0,0.0,0.87,0.0
BR_A05232,active,2026-03-25 05:00:00,2026-03-25,5,USER_A05232,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Feed,mobile,Arizona,25-34,male,lookalike,spring,3,1,1,0,0,0.0,0.0,0,0,0,0,0,0.0,4.17,0.0
BR_A05233,active,2026-03-25 05:00:00,2026-03-25,5,USER_A05233,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,mobile,California,18-24,female,lookalike,spring,5,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.91,0.0
BR_A05234,active,2026-03-25 05:00:00,2026-03-25,5,USER_A05234,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,mobile,Arizona,35-44,male,lookalike,spring,2,1,1,0,0,0.0,0.0,0,0,0,0,0,0.0,1.49,0.0
BR_A05235,active,2026-03-25 05:00:00,2026-03-25,5,USER_A05235,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,mobile,California,45-54,male,interest_based,spring,7,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.43,0.0
BR_A05236,active,2026-03-25 05:00:00,2026-03-25,5,USER_A05236,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,desktop,Nevada,18-24,female,lookalike,spring,5,3,3,2,2,0.0,78.3,0,0,0,0,0,0.0,1.34,0.0
BR_A05237,active,2026-03-25 05:00:00,2026-03-25,5,USER_A05237,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,mobile,Texas,35-44,female,retargeting,spring,6,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.2,0.0
BR_A05238,active,2026-03-25 05:00:00,2026-03-25,5,USER_A05238,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,desktop,California,25-34,female,prospecting,spring,6,2,1,1,1,0.0,74.2,0,0,0,0,0,0.0,1.29,0.0
BR_A05239,active,2026-03-25 06:00:00,2026-03-25,6,USER_A05239,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,mobile,Arizona,35-44,female,website_visitors,spring,5,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,4.27,0.0
BR_A05240,active,2026-03-25 06:00:00,2026-03-25,6,USER_A05240,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,mobile,Nevada,45-54,female,retargeting,spring,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.66,0.0
BR_A05241,active,2026-03-25 06:00:00,2026-03-25,6,USER_A05241,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,mobile,California,45-54,male,website_visitors,spring,7,2,1,0,0,0.0,0.0,0,0,0,0,0,0.0,2.32,0.0
BR_A05242,active,2026-03-25 06:00:00,2026-03-25,6,USER_A05242,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,desktop,Texas,45-54,female,website_visitors,spring,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.75,0.0
BR_A05243,active,2026-03-25 06:00:00,2026-03-25,6,USER_A05243,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,desktop,Nevada,18-24,male,retargeting,spring,6,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.65,0.0
BR_A05244,active,2026-03-25 06:00:00,2026-03-25,6,USER_A05244,CAMP_META_ACTIVE_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,mobile,Texas,35-44,female,retargeting,spring,2,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.0,0.0
BR_A05245,active,2026-03-25 06:00:00,2026-03-25,6,USER_A05245,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,mobile,Nevada,25-34,female,lookalike,spring,2,2,2,1,1,0.99,99.7,0,0,0,0,0,0.0,2.65,0.0
BR_A05246,active,2026-03-25 06:00:00,2026-03-25,6,USER_A05246,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,mobile,Texas,45-54,female,retargeting,spring,6,2,1,1,1,0.0,48.4,0,0,0,0,0,0.0,3.52,0.0
BR_A05247,active,2026-03-25 06:00:00,2026-03-25,6,USER_A05247,CAMP_META_ACTIVE_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,mobile,Arizona,35-44,male,prospecting,spring,6,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.62,0.0
BR_A05248,active,2026-03-25 07:00:00,2026-03-25,7,USER_A05248,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,mobile,Texas,45-54,male,retargeting,spring,5,2,1,1,1,0.98,91.7,1,1,1,1,1,1.0,1.7,9.43
BR_A05249,active,2026-03-25 07:00:00,2026-03-25,7,USER_A05249,CAMP_META_ACTIVE_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,desktop,Texas,45-54,female,website_visitors,spring,8,1,1,0,0,0.0,0.0,0,0,0,0,0,0.0,3.12,0.0
