breakdown_row_id,dataset_type,timestamp_hour,date,hour_of_day,user_id,campaign_id,campaign_name,ad_set_id,ad_set_name,ad_id,ad_name,product_flavor,placement,device,geography,age_band,gender,audience_type,season,impressions,clicks,link_clicks,landing_page_views,sessions,bounce_rate,avg_session_duration,add_to_cart,initiate_checkout,checkout_completion,purchases,conversions,conversion_rate,spend,revenue
BR_H05019,historical,2025-12-08 05:00:00,2025-12-08,5,USER_H05019,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,mobile,Nevada,25-34,male,interest_based,holiday,2,1,1,0,0,0.0,0.0,0,0,0,0,0,0.0,4.96,0.0
BR_H05020,historical,2025-12-08 05:00:00,2025-12-08,5,USER_H05020,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,mobile,Nevada,35-44,female,interest_based,holiday,5,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.52,0.0
BR_H05021,historical,2025-12-08 05:00:00,2025-12-08,5,USER_H05021,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,desktop,Texas,18-24,male,interest_based,holiday,1,1,1,1,1,0.0,122.2,0,0,0,0,0,0.0,2.84,0.0
BR_H05022,historical,2025-12-08 05:00:00,2025-12-08,5,USER_H05022,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,desktop,Texas,45-54,male,website_visitors,holiday,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.92,0.0
BR_H05023,historical,2025-12-08 06:00:00,2025-12-08,6,USER_H05023,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,desktop,Arizona,25-34,female,lookalike,holiday,6,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.55,0.0
BR_H05024,historical,2025-12-08 06:00:00,2025-12-08,6,USER_H05024,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,desktop,Arizona,35-44,male,interest_based,holiday,4,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.81,0.0
BR_H05025,historical,2025-12-08 06:00:00,2025-12-08,6,USER_H05025,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,desktop,California,45-54,female,website_visitors,holiday,6,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.46,0.0
BR_H05026,historical,2025-12-08 06:00:00,2025-12-08,6,USER_H05026,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,mobile,Arizona,25-34,male,interest_based,holiday,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,4.38,0.0
BR_H05027,historical,2025-12-08 06:00:00,2025-12-08,6,USER_H05027,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,mobile,Texas,45-54,male,retargeting,holiday,6,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.77,0.0
BR_H05028,historical,2025-12-08 06:00:00,2025-12-08,6,USER_H05028,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,desktop,Arizona,35-44,male,lookalike,holiday,4,2,1,0,0,0.0,0.0,0,0,0,0,0,0.0,5.06,0.0
BR_H05029,historical,2025-12-08 06:00:00,2025-12-08,6,USER_H05029,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,desktop,Texas,35-44,female,interest_based,holiday,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.28,0.0
BR_H05030,historical,2025-12-08 06:00:00,2025-12-08,6,USER_H05030,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,mobile,California,35-44,female,interest_based,holiday,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.5,0.0
BR_H05031,historical,2025-12-08 06:00:00,2025-12-08,6,USER_H05031,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,desktop,Arizona,18-24,female,website_visitors,holiday,6,2,1,1,1,1.0,50.0,0,0,0,0,0,0.0,2.26,0.0
BR_H05032,historical,2025-12-08 07:00:00,2025-12-08,7,USER_H05032,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Feed,desktop,Texas,18-24,male,prospecting,holiday,4,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.43,0.0
BR_H05033,historical,2025-12-08 07:00:00,2025-12-08,7,USER_H05033,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,desktop,Nevada,18-24,female,lookalike,holiday,4,1,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0.52,0.0
BR_H05034,historical,2025-12-08 07:00:00,2025-12-08,7,USER_H05034,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,mobile,Texas,35-44,female,interest_based,holiday,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.71,0.0
BR_H05035,historical,2025-12-08 07:00:00,2025-12-08,7,USER_H05035,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,mobile,California,18-24,male,website_visitors,holiday,3,2,1,0,0,0.0,0.0,0,0,0,0,0,0.0,3.76,0.0
BR_H05036,historical,2025-12-08 07:00:00,2025-12-08,7,USER_H05036,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,mobile,California,35-44,female,retargeting,holiday,1,1,1,1,1,0.0,148.1,1,0,0,0,0,0.0,2.58,0.0
BR_H05037,historical,2025-12-08 07:00:00,2025-12-08,7,USER_H05037,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,desktop,Arizona,18-24,female,prospecting,holiday,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,4.1,0.0
BR_H05038,historical,2025-12-08 07:00:00,2025-12-08,7,USER_H05038,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,desktop,California,25-34,male,retargeting,holiday,3,3,3,2,2,0.0,132.5,0,0,0,0,0,0.0,2.4,0.0
BR_H05039,historical,2025-12-08 07:00:00,2025-12-08,7,USER_H05039,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,desktop,Nevada,45-54,male,website_visitors,holiday,3,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.25,0.0
BR_H05040,historical,2025-12-08 07:00:00,2025-12-08,7,USER_H05040,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,desktop,Arizona,35-44,female,lookalike,holiday,3,3,2,2,2,0.0,46.4,0,0,0,0,0,0.0,1.25,0.0
BR_H05041,historical,2025-12-08 08:00:00,2025-12-08,8,USER_H05041,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,mobile,California,18-24,female,interest_based,holiday,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.32,0.0
BR_H05042,historical,2025-12-08 08:00:00,2025-12-08,8,USER_H05042,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,mobile,Texas,45-54,male,website_visitors,holiday,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.73,0.0
BR_H05043,historical,2025-12-08 08:00:00,2025-12-08,8,USER_H05043,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Feed,mobile,Arizona,35-44,female,website_visitors,holiday,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.85,0.0
BR_H05044,historical,2025-12-08 08:00:00,2025-12-08,8,USER_H05044,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,desktop,Nevada,18-24,male,prospecting,holiday,2,1,1,1,1,1.0,62.9,1,1,0,0,0,0.0,1.12,0.0
BR_H05045,historical,2025-12-08 08:00:00,2025-12-08,8,USER_H05045,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,mobile,Texas,45-54,male,prospecting,holiday,6,2,2,1,1,0.0,94.2,0,0,0,0,0,0.0,5.08,0.0
BR_H05046,historical,2025-12-08 08:00:00,2025-12-08,8,USER_H05046,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,desktop,Texas,45-54,male,website_visitors,holiday,7,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.43,0.0
BR_H05047,historical,2025-12-08 08:00:00,2025-12-08,8,USER_H05047,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,desktop,Arizona,45-54,female,retargeting,holiday,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.38,0.0
BR_H05048,historical,2025-12-08 08:00:00,2025-12-08,8,USER_H05048,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,desktop,Texas,18-24,female,prospecting,holiday,5,3,3,3,3,0.0,175.1,1,0,0,0,0,0.0,2.0,0.0
BR_H05049,historical,2025-12-08 08:00:00,2025-12-08,8,USER_H05049,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,desktop,California,18-24,male,website_visitors,holiday,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.28,0.0
BR_H05050,historical,2025-12-08 09:00:00,2025-12-08,9,USER_H05050,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,desktop,Arizona,18-24,female,website_visitors,holiday,5,2,2,2,2,0.0,69.6,0,0,0,0,0,0.0,2.59,0.0
BR_H05051,historical,2025-12-08 09:00:00,2025-12-08,9,USER_H05051,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,mobile,Arizona,45-54,male,prospecting,holiday,2,1,1,1,1,1.0,139.2,0,0,0,0,0,0.0,2.31,0.0
BR_H05052,historical,2025-12-08 09:00:00,2025-12-08,9,USER_H05052,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,mobile,California,18-24,female,interest_based,holiday,5,3,2,2,2,0.0,154.6,0,0,0,0,0,0.0,1.9,0.0
BR_H05053,historical,2025-12-08 09:00:00,2025-12-08,9,USER_H05053,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,desktop,Texas,25-34,female,lookalike,holiday,6,3,2,2,2,1.0,105.6,0,0,0,0,0,0.0,4.56,0.0
BR_H05054,historical,2025-12-08 09:00:00,2025-12-08,9,USER_H05054,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,desktop,Nevada,45-54,male,lookalike,holiday,8,3,3,3,3,0.0,147.4,1,0,0,0,0,0.0,0.52,0.0
BR_H05055,historical,2025-12-08 09:00:00,2025-12-08,9,USER_H05055,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,desktop,California,45-54,female,website_visitors,holiday,2,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.74,0.0
BR_H05056,historical,2025-12-08 09:00:00,2025-12-08,9,USER_H05056,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,mobile,Texas,18-24,male,website_visitors,holiday,5,3,3,2,2,0.0,20.8,0,0,0,0,0,0.0,2.4,0.0
BR_H05057,historical,2025-12-08 09:00:00,2025-12-08,9,USER_H05057,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,desktop,California,25-34,male,retargeting,holiday,2,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.11,0.0
BR_H05058,historical,2025-12-08 09:00:00,2025-12-08,9,USER_H05058,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,desktop,Arizona,25-34,female,interest_based,holiday,5,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.6,0.0
BR_H05059,historical,2025-12-08 10:00:00,2025-12-08,10,USER_H05059,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,desktop,Nevada,45-54,female,retargeting,holiday,5,1,1,0,0,0.0,0.0,0,0,0,0,0,0.0,2.27,0.0
BR_H05060,historical,2025-12-08 10:00:00,2025-12-08,10,USER_H05060,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,mobile,Nevada,35-44,female,prospecting,holiday,3,3,3,2,2,0.0,86.8,0,0,0,0,0,0.0,3.64,0.0
BR_H05061,historical,2025-12-08 10:00:00,2025-12-08,10,USER_H05061,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,desktop,Nevada,45-54,female,lookalike,holiday,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.01,0.0
BR_H05062,historical,2025-12-08 10:00:00,2025-12-08,10,USER_H05062,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,mobile,Arizona,18-24,female,retargeting,holiday,3,2,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0.45,0.0
BR_H05063,historical,2025-12-08 10:00:00,2025-12-08,10,USER_H05063,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,desktop,California,35-44,female,interest_based,holiday,6,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.72,0.0
BR_H05064,historical,2025-12-08 10:00:00,2025-12-08,10,USER_H05064,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,mobile,Nevada,18-24,female,prospecting,holiday,6,3,3,2,2,0.0,167.0,0,0,0,0,0,0.0,0.74,0.0
BR_H05065,historical,2025-12-08 10:00:00,2025-12-08,10,USER_H05065,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,desktop,Texas,25-34,male,prospecting,holiday,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.04,0.0
BR_H05066,historical,2025-12-08 10:00:00,2025-12-08,10,USER_H05066,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,mobile,Arizona,35-44,male,website_visitors,holiday,6,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.24,0.0
BR_H05067,historical,2025-12-08 10:00:00,2025-12-08,10,USER_H05067,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,desktop,Texas,35-44,female,retargeting,holiday,5,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.0,0.0
BR_H05068,historical,2025-12-08 11:00:00,2025-12-08,11,USER_H05068,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,desktop,Nevada,25-34,female,prospecting,holiday,4,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.81,0.0
BR_H05069,historical,2025-12-08 11:00:00,2025-12-08,11,USER_H05069,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,desktop,Nevada,25-34,female,website_visitors,holiday,5,1,1,1,1,0.0,65.1,0,0,0,0,0,0.0,2.18,0.0
BR_H05070,historical,2025-12-08 11:00:00,2025-12-08,11,USER_H05070,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,desktop,California,45-54,female,interest_based,holiday,3,3,2,1,1,0.0,141.7,0,0,0,0,0,0.0,3.46,0.0
BR_H05071,historical,2025-12-08 11:00:00,2025-12-08,11,USER_H05071,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,desktop,Nevada,25-34,male,retargeting,holiday,1,1,1,1,1,0.0,95.7,0,0,0,0,0,0.0,1.73,0.0
BR_H05072,historical,2025-12-08 11:00:00,2025-12-08,11,USER_H05072,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,mobile,Nevada,35-44,male,website_visitors,holiday,9,3,3,2,2,0.0,13.0,0,0,0,0,0,0.0,2.12,0.0
BR_H05073,historical,2025-12-08 11:00:00,2025-12-08,11,USER_H05073,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,mobile,Texas,25-34,female,interest_based,holiday,4,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.05,0.0
BR_H05074,historical,2025-12-08 11:00:00,2025-12-08,11,USER_H05074,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,desktop,Texas,45-54,male,retargeting,holiday,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.33,0.0
BR_H05075,historical,2025-12-08 11:00:00,2025-12-08,11,USER_H05075,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Feed,desktop,California,35-44,female,lookalike,holiday,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.43,0.0
BR_H05076,historical,2025-12-08 11:00:00,2025-12-08,11,USER_H05076,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,desktop,Texas,25-34,male,retargeting,holiday,6,3,3,3,3,0.0,72.4,1,0,0,0,0,0.0,0.54,0.0
BR_H05077,historical,2025-12-08 12:00:00,2025-12-08,12,USER_H05077,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,desktop,Arizona,45-54,male,interest_based,holiday,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.51,0.0
BR_H05078,historical,2025-12-08 12:00:00,2025-12-08,12,USER_H05078,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Feed,desktop,Nevada,18-24,female,lookalike,holiday,5,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.93,0.0
BR_H05079,historical,2025-12-08 12:00:00,2025-12-08,12,USER_H05079,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,desktop,Nevada,45-54,female,prospecting,holiday,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.04,0.0
BR_H05080,historical,2025-12-08 12:00:00,2025-12-08,12,USER_H05080,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,mobile,Texas,35-44,female,retargeting,holiday,2,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.25,0.0
BR_H05081,historical,2025-12-08 12:00:00,2025-12-08,12,USER_H05081,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,desktop,Nevada,25-34,female,retargeting,holiday,3,3,3,3,3,0.96,14.5,0,0,0,0,0,0.0,3.52,0.0
BR_H05082,historical,2025-12-08 12:00:00,2025-12-08,12,USER_H05082,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,mobile,Nevada,45-54,female,prospecting,holiday,8,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.45,0.0
BR_H05083,historical,2025-12-08 12:00:00,2025-12-08,12,USER_H05083,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,mobile,Arizona,45-54,female,interest_based,holiday,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.78,0.0
BR_H05084,historical,2025-12-08 12:00:00,2025-12-08,12,USER_H05084,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,desktop,Texas,35-44,male,interest_based,holiday,6,3,3,2,2,0.0,147.1,0,0,0,0,0,0.0,3.99,0.0
BR_H05085,historical,2025-12-08 12:00:00,2025-12-08,12,USER_H05085,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Feed,desktop,Nevada,35-44,female,interest_based,holiday,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.1,0.0
BR_H05086,historical,2025-12-08 13:00:00,2025-12-08,13,USER_H05086,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Feed,mobile,California,18-24,male,retargeting,holiday,2,2,1,1,1,0.95,94.9,0,0,0,0,0,0.0,1.58,0.0
BR_H05087,historical,2025-12-08 13:00:00,2025-12-08,13,USER_H05087,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Feed,desktop,California,35-44,female,interest_based,holiday,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.37,0.0
BR_H05088,historical,2025-12-08 13:00:00,2025-12-08,13,USER_H05088,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,mobile,California,18-24,male,prospecting,holiday,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3.12,0.0
BR_H05089,historical,2025-12-08 13:00:00,2025-12-08,13,USER_H05089,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Feed,desktop,Nevada,35-44,female,lookalike,holiday,4,2,2,1,1,0.0,151.4,0,0,0,0,0,0.0,3.94,0.0
BR_H05090,historical,2025-12-08 13:00:00,2025-12-08,13,USER_H05090,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Reels,mobile,Texas,45-54,male,website_visitors,holiday,6,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.52,0.0
BR_H05091,historical,2025-12-08 13:00:00,2025-12-08,13,USER_H05091,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Facebook Feed,desktop,Texas,35-44,female,interest_based,holiday,1,1,1,1,1,1.0,109.1,0,0,0,0,0,0.0,2.81,0.0
BR_H05092,historical,2025-12-08 13:00:00,2025-12-08,13,USER_H05092,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,desktop,Nevada,25-34,female,retargeting,holiday,3,2,2,2,2,0.0,140.3,0,0,0,0,0,0.0,0.44,0.0
BR_H05093,historical,2025-12-08 13:00:00,2025-12-08,13,USER_H05093,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Facebook Reels,desktop,California,45-54,male,prospecting,holiday,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.31,0.0
BR_H05094,historical,2025-12-08 13:00:00,2025-12-08,13,USER_H05094,CAMP_META_HIST_01,cereal campaign,AS_003,Vanilla Ad Set,AD_003,Vanilla Creative 1,vanilla,Instagram Stories,mobile,Nevada,18-24,male,prospecting,holiday,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.39,0.0
BR_H05095,historical,2025-12-08 14:00:00,2025-12-08,14,USER_H05095,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Reels,mobile,California,25-34,female,lookalike,holiday,5,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.19,0.0
BR_H05096,historical,2025-12-08 14:00:00,2025-12-08,14,USER_H05096,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Instagram Stories,mobile,California,18-24,male,retargeting,holiday,4,3,3,3,3,0.0,107.1,0,0,0,0,0,0.0,1.15,0.0
BR_H05097,historical,2025-12-08 14:00:00,2025-12-08,14,USER_H05097,CAMP_META_HIST_01,cereal campaign,AS_001,Strawberry Ad Set,AD_001,Strawberry Creative 1,strawberry,Facebook Feed,desktop,Arizona,45-54,male,lookalike,holiday,4,2,1,1,1,1.0,104.1,0,0,0,0,0,0.0,3.66,0.0
BR_H05098,historical,2025-12-08 14:00:00,2025-12-08,14,USER_H05098,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,desktop,Arizona,45-54,female,retargeting,holiday,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.76,0.0
BR_H05099,historical,2025-12-08 14:00:00,2025-12-08,14,USER_H05099,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,mobile,Texas,45-54,female,interest_based,holiday,7,2,1,0,0,0.0,0.0,0,0,0,0,0,0.0,4.81,0.0
BR_H05100,historical,2025-12-08 14:00:00,2025-12-08,14,USER_H05100,CAMP_META_HIST_01,cereal campaign,AS_002,Chocolate Ad Set,AD_002,Chocolate Creative 1,chocolate,Instagram Stories,mobile,Texas,18-24,female,interest_based,holiday,6,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2.76,0.0
